avg_backlog_drift,avg_lower_mf_loss,avg_lower_td_loss,avg_realized_delay,avg_remaining_tasks,avg_upper_mf_loss,avg_upper_td_loss,completion_rate,lower_q_max,lower_q_mean,lower_q_min,qos_rate,qos_success_rate,total_energy,total_reward,total_violations,upper_q_max,upper_q_mean,upper_q_min,zeta_lower,zeta_upper
73432776.0,0.024103155359625816,12.706311225891113,0.0,18.540000915527344,0.01825270615518093,191.91673278808594,0.7943298969072164,0.0,0.0,0.0,4.023498694516971,0.8009355509355509,2085.6953125,-47732670464.0,383.0,0.0,0.0,0.0,1.0,1.0
86918144.0,0.02321559377014637,13.12951374053955,0.0,19.280000686645508,0.019788898527622223,164.40455627441406,0.7841140529531568,0.0,0.0,0.0,3.793103448275862,0.7913669064748201,2445.958984375,-38048087040.0,406.0,0.0,0.0,0.0,1.0,1.0
69010992.0,0.02393990010023117,12.895090103149414,0.0,17.520000457763672,0.01647753268480301,161.0359649658203,0.7769820971867007,0.0,0.0,0.0,3.5995260663507107,0.7825862957238536,2360.185791015625,-53306163200.0,422.0,0.0,0.0,0.0,1.0,1.0
72514280.0,0.023625431582331657,12.556153297424316,0.0,17.850000381469727,0.015010328963398933,173.18954467773438,0.7715762273901808,0.0,0.0,0.0,3.472093023255814,0.7763910556422257,1953.0025634765625,-62316867584.0,430.0,0.0,0.0,0.0,1.0,1.0
82708216.0,0.023730449378490448,12.573141098022461,0.0,19.790000915527344,0.02096453495323658,160.37057495117188,0.7848748083801738,0.0,0.0,0.0,3.764705882352941,0.7901234567901234,2024.4429931640625,-46211416064.0,408.0,0.0,0.0,0.0,1.0,1.0
57566552.0,0.02358383685350418,12.565141677856445,0.0,17.719999313354492,0.015026528388261795,172.82679748535156,0.7844249613202682,0.0,0.0,0.0,3.783582089552239,0.7909516380655226,2567.335693359375,-35597955072.0,402.0,0.0,0.0,0.0,1.0,1.0
74556816.0,0.02341090701520443,12.290369033813477,0.0,19.65999984741211,0.014485763385891914,158.6266326904297,0.7379596064215432,0.0,0.0,0.0,3.0063291139240507,0.7503949447077409,2551.7802734375,-66930223104.0,474.0,0.0,0.0,0.0,1.0,1.0
74033496.0,0.024061651900410652,12.222834587097168,0.0,18.350000381469727,0.018393738195300102,177.60536193847656,0.7872340425531915,0.0,0.0,0.0,3.8897435897435897,0.795490298898794,2861.344482421875,-49186236416.0,390.0,0.0,0.0,0.0,1.0,1.0
72665936.0,0.02343524433672428,12.087796211242676,0.0,18.309999465942383,0.016478031873703003,143.59353637695312,0.7610619469026548,0.0,0.0,0.0,3.345537757437071,0.7698788836229594,2606.581298828125,-51090757632.0,437.0,0.0,0.0,0.0,1.0,1.0
79930408.0,0.023546315729618073,11.853328704833984,0.0,16.920000076293945,0.015700947493314743,174.06265258789062,0.7585669781931464,0.0,0.0,0.0,3.2684563758389262,0.7657232704402516,2163.7138671875,-88701480960.0,447.0,0.0,0.0,0.0,1.0,1.0
